 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  1.2000084E-02           0
           2  1.2000084E-02           0
           3  1.0999680E-02           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           3  1.0999680E-02           0
           2  1.2000084E-02           0
           1  1.2000084E-02           0
