 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  2.0000935E-03           0
           2  3.0000210E-03           0
           3  4.9998760E-03           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           1  2.0000935E-03           0
           2  3.0000210E-03           0
           3  4.9998760E-03           0
