 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  4.9996376E-03           0
           2  2.0003319E-03           0
           3  6.0000420E-03           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           2  2.0003319E-03           0
           1  4.9996376E-03           0
           3  6.0000420E-03           0
