 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  4.0000081E-03           0
           2  4.0000081E-03           0
           3  4.0000081E-03           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           2  4.0000081E-03           0
           3  4.0000081E-03           0
           1  4.0000081E-03           0
