 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  9.9999905E-03           0
           2  9.9999905E-03           0
           3  9.9999905E-03           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           2  9.9999905E-03           0
           3  9.9999905E-03           0
           1  9.9999905E-03           0
