 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  4.9996376E-03           0
           2  8.9998245E-03           0
           3  1.1000156E-02           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           1  4.9996376E-03           0
           2  8.9998245E-03           0
           3  1.1000156E-02           0
