 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  1.6000748E-02           0
           2  1.5999794E-02           0
           3  1.3999939E-02           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           3  1.3999939E-02           0
           2  1.5999794E-02           0
           1  1.6000748E-02           0
