x=0.0465977  density=0.18599
x=0.244978  density=0.184515
x=0.599672  density=0.176413
x=1.107  density=0.150613
x=1.76159  density=0.0970482
x=2.55651  density=0.0362135
x=3.48334  density=0.00576326
x=4.53224  density=0.000289829
x=5.69211  density=3.48789e-06
x=6.95064  density=7.82571e-09
x=8.29449  density=2.64637e-12
x=9.70943  density=1.14367e-16
x=11.1804  density=5.68033e-22
x=12.692  density=3.12294e-28
x=14.2279  density=1.97524e-35
x=15.7721  density=1.61937e-43
x=17.308  density=2.10463e-52
x=18.8196  density=5.7448e-62
x=20.2906  density=4.7005e-72
x=21.7055  density=1.75717e-82
x=23.0494  density=4.82786e-93
x=24.3079  density=1.63186e-103
x=25.4678  density=1.16285e-113
x=26.5167  density=3.0114e-123
x=27.4435  density=4.8256e-132
x=28.2384  density=7.90236e-140
x=28.893  density=2.08191e-146
x=29.4003  density=1.30319e-151
x=29.755  density=2.64818e-155
x=29.9534  density=2.18054e-157
