x=0.0465977  density=0.220743
x=0.244978  density=0.21689
x=0.599672  density=0.19775
x=1.107  density=0.149911
x=1.76159  density=0.0790459
x=2.55651  density=0.0224105
x=3.48334  density=0.00249578
x=4.53224  density=7.84974e-05
x=5.69211  density=5.08218e-07
x=6.95064  density=5.08859e-10
x=8.29449  density=6.17819e-14
x=9.70943  density=7.53537e-19
x=11.1804  density=8.1791e-25
x=12.692  density=7.56417e-32
x=14.2279  density=6.21765e-40
x=15.7721  density=5.189e-49
x=17.308  density=5.5075e-59
x=18.8196  density=1.01872e-69
x=20.2906  density=4.89205e-81
x=21.7055  density=9.7813e-93
x=23.0494  density=1.38738e-104
x=24.3079  density=2.48701e-116
x=25.4678  density=1.03056e-127
x=26.5167  density=1.81768e-138
x=27.4435  density=2.47818e-148
x=28.2384  density=4.58354e-157
x=28.893  density=1.91281e-164
x=29.4003  density=2.78872e-170
x=29.755  density=2.01548e-174
x=29.9534  density=9.25851e-177
