 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  8.0003738E-03           0
           2  2.0008087E-03           0
           3  6.9999695E-03           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           2  2.0008087E-03           0
           3  6.9999695E-03           0
           1  8.0003738E-03           0
