 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  7.0002079E-03           0
           2  5.0001144E-03           0
           3  6.0000420E-03           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           2  5.0001144E-03           0
           3  6.0000420E-03           0
           1  7.0002079E-03           0
