 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  8.9998245E-03           0
           2  1.3999939E-02           0
           3  2.0000458E-02           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           1  8.9998245E-03           0
           2  1.3999939E-02           0
           3  2.0000458E-02           0
