 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  1.0000229E-02           0
           2  8.9998245E-03           0
           3  1.0000229E-02           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           2  8.9998245E-03           0
           3  1.0000229E-02           0
           1  1.0000229E-02           0
