 CO-INDEX ARRAY (BEFORE SORTING)
          Index   Time          Heuristic Value
           1  1.5000105E-02           0
           2  1.6999960E-02           0
           3  1.1999846E-02           0
 CO-INDEX ARRAY (AFTER SORTING)
          Index   Time          Heuristic Value
           3  1.1999846E-02           0
           1  1.5000105E-02           0
           2  1.6999960E-02           0
